-1.816862470919046786e-09,-7.716948457110395157e-10
-7.716948457110395157e-10,-3.398523568048600850e-10
-3.398523568048600850e-10,-1.935324560328306681e-10
-1.935324560328306681e-10,-1.137327013710317277e-10
-1.137327013710317277e-10,-6.241356736341213937e-11
-6.241356736341213937e-11,-3.089545159989014260e-11
-3.089545159989014260e-11,-1.576965222480150859e-11
-1.576965222480150859e-11,-8.294156283635457565e-12
-8.294156283635457565e-12,-3.176546727126621940e-12
-3.176546727126621940e-12,-1.578995004714005354e-12
-1.578995004714005354e-12,-7.081359342618438989e-13
-7.081359342618438989e-13,-4.097840516832564171e-13
-4.097840516832564171e-13,-2.007702440538589477e-13
-2.007702440538589477e-13,-7.257675075823161651e-14
-7.257675075823161651e-14,-3.738570630947798599e-14
-3.738570630947798599e-14,-1.588326293270509430e-14
-5.555555555555553582e-01,-3.118404185127721107e-01
-3.118404185127721107e-01,-1.340743088241556080e-01
-1.340743088241556080e-01,-6.479918187132570340e-02
-6.479918187132570340e-02,-3.286682806417665775e-02
-3.286682806417665775e-02,-1.762341805196556560e-02
-1.762341805196556560e-02,-9.981690720080357848e-03
-9.981690720080357848e-03,-4.441127067040277418e-03
-4.441127067040277418e-03,-2.367405415105963001e-03
-2.367405415105963001e-03,-1.046729400935959278e-03
-1.046729400935959278e-03,-4.267865476199297252e-04
-4.267865476199297252e-04,-2.552208004893359084e-04
-2.552208004893359084e-04,-1.286488454193592261e-04
-1.286488454193592261e-04,-7.009893950211029657e-05
-7.009893950211029657e-05,-3.156878783818082901e-05
-3.156878783818082901e-05,-1.635535205358830987e-05
-1.635535205358830987e-05,-8.628206499932077384e-06
-8.628206499932077384e-06,-3.400644122650297541e-06
-3.400644122650297541e-06,-1.357062195892355429e-06
-1.357062195892355429e-06,-6.589227606936521482e-07
-6.589227606936521482e-07,-4.202525216563807671e-07
-4.202525216563807671e-07,-1.991389052409219188e-07
-1.991389052409219188e-07,-1.054318360660958616e-07
-1.054318360660958616e-07,-5.091553514127342718e-08
-5.091553514127342718e-08,-2.056923016726608189e-08
-2.056923016726608189e-08,-1.101797061201504194e-08
-1.101797061201504194e-08,-4.832965145451139233e-09
-4.832965145451139233e-09,-2.500259738953442287e-09
-2.500259738953442287e-09,-1.187904427495219442e-09
-1.187904427495219442e-09,-6.910568038866969156e-10
-6.910568038866969156e-10,-3.506189435545591926e-10
-3.506189435545591926e-10,-1.891408423495594575e-10
-1.891408423495594575e-10,-7.472783069938613007e-11
-7.472783069938613007e-11,-4.246351911982133509e-11
-4.246351911982133509e-11,-2.040821907317193804e-11
-2.040821907317193804e-11,-1.021932456196876459e-11
-1.021932456196876459e-11,-6.259809669546957594e-12
-6.259809669546957594e-12,-3.371809588186655342e-12
-3.371809588186655342e-12,-1.669000406512548347e-12
-1.669000406512548347e-12,-7.287063208035549611e-13
-7.287063208035549611e-13,-3.614663393442904864e-13
-3.614663393442904864e-13,-1.637465624510502784e-13
-1.637465624510502784e-13,-6.476996949059523234e-14
-6.476996949059523234e-14,-3.415426610433969762e-14
-3.415426610433969762e-14,-1.651234272943538377e-14
-1.651234272943538377e-14,-8.070252270791274153e-15
-8.070252270791274153e-15,-4.014752974007077606e-15
-4.014752974007077606e-15,-2.354260632800209699e-15
-2.354260632800209699e-15,-1.061517012929327180e-15
-1.061517012929327180e-15,-5.664710383765144188e-16
-5.664710383765144188e-16,-2.891182222835983225e-16
5.555555555555553582e-01,2.037629073387449696e-01
2.037629073387449696e-01,1.021304458052180314e-01
1.021304458052180314e-01,5.276176326664302335e-02
5.276176326664302335e-02,2.260096369809991637e-02
2.260096369809991637e-02,1.014412553016303016e-02
1.014412553016303016e-02,4.660398970226591400e-03
4.660398970226591400e-03,2.061765627289040281e-03
2.061765627289040281e-03,9.610271673701871941e-04
9.610271673701871941e-04,4.294407591519706240e-04
4.294407591519706240e-04,2.410853700298761654e-04
2.410853700298761654e-04,1.387628339893340920e-04
1.387628339893340920e-04,6.318484206385581502e-05
6.318484206385581502e-05,2.461003621523654203e-05
2.461003621523654203e-05,1.132853980853176604e-05
1.132853980853176604e-05,6.116765726748064777e-06
6.116765726748064777e-06,3.647794088653833396e-06
3.647794088653833396e-06,1.820042814352004051e-06
1.820042814352004051e-06,1.169381112474140738e-06
1.169381112474140738e-06,6.856730656236596379e-07
6.856730656236596379e-07,3.193218550313594715e-07
3.193218550313594715e-07,1.424719627805272567e-07
1.424719627805272567e-07,6.979142890827894515e-08
6.979142890827894515e-08,3.467958537655946867e-08
3.467958537655946867e-08,1.885044580321070474e-08
1.885044580321070474e-08,9.804676999742322045e-09
9.804676999742322045e-09,3.680966254518129163e-09
3.680966254518129163e-09,1.501960869934130781e-09
1.501960869934130781e-09,6.302231080846527658e-10
6.302231080846527658e-10,2.699771189799258053e-10
2.699771189799258053e-10,1.407749865509789232e-10
1.407749865509789232e-10,8.158024989486926665e-11
8.158024989486926665e-11,3.445103237535749735e-11
3.445103237535749735e-11,1.242035906228943817e-11
1.242035906228943817e-11,5.526192387964262861e-12
5.526192387964262861e-12,2.657554437742676795e-12
2.657554437742676795e-12,1.135571031323752125e-12
1.135571031323752125e-12,6.365191681905232082e-13
6.365191681905232082e-13,2.782326031289388571e-13
2.782326031289388571e-13,1.101114396737731391e-13
1.101114396737731391e-13,4.934064393615087183e-14
4.934064393615087183e-14,3.071722394754560473e-14
3.071722394754560473e-14,1.631829265973113556e-14
1.631829265973113556e-14,8.188150798099641371e-15
8.188150798099641371e-15,3.317314365028811037e-15
3.317314365028811037e-15,1.289976686248018297e-15
1.289976686248018297e-15,5.674301251743178579e-16
5.674301251743178579e-16,2.627296374429278834e-16
2.627296374429278834e-16,1.409465301462518154e-16
1.409465301462518154e-16,6.143812095743140799e-17
6.143812095743140799e-17,2.636220958861008982e-17
1.666666666666666963e+00,4.202976274026918313e-01
4.202976274026918313e-01,1.524909492981536829e-01
1.524909492981536829e-01,7.544669721210255087e-02
7.544669721210255087e-02,4.616688124212284944e-02
4.616688124212284944e-02,2.472847721421966502e-02
2.472847721421966502e-02,9.033613978248099946e-03
9.033613978248099946e-03,4.764832879366648170e-03
4.764832879366648170e-03,2.099527938394153952e-03
2.099527938394153952e-03,1.159650402761987307e-03
1.159650402761987307e-03,5.809534983327468592e-04
5.809534983327468592e-04,2.838775503376959127e-04
2.838775503376959127e-04,1.504299543656425770e-04
1.504299543656425770e-04,7.481418058493141362e-05
7.481418058493141362e-05,3.555902252097778850e-05
3.555902252097778850e-05,1.451666133270346529e-05
1.451666133270346529e-05,8.902373683235991877e-06
8.902373683235991877e-06,4.971522104584657180e-06
4.971522104584657180e-06,2.625253607120556546e-06
2.625253607120556546e-06,1.395226480596181304e-06
1.395226480596181304e-06,8.553521486617453927e-07
8.553521486617453927e-07,5.031486457125082967e-07
5.031486457125082967e-07,2.653329656270453252e-07
2.653329656270453252e-07,1.351952030107932205e-07
1.351952030107932205e-07,6.802971316201589499e-08
6.802971316201589499e-08,3.128187827927008727e-08
3.128187827927008727e-08,1.580493114664032518e-08
1.580493114664032518e-08,6.855149104857632595e-09
6.855149104857632595e-09,3.410219227789553703e-09
3.410219227789553703e-09,2.359641155371737663e-09
2.359641155371737663e-09,1.150546975517248227e-09
1.150546975517248227e-09,6.068291070862231306e-10
6.068291070862231306e-10,2.795976046656586400e-10
2.795976046656586400e-10,1.155222454642867092e-10
1.155222454642867092e-10,5.414670170072172242e-11
5.414670170072172242e-11,1.883581050290679161e-11
1.883581050290679161e-11,9.292671167689362496e-12
9.292671167689362496e-12,4.436772183537358496e-12
4.436772183537358496e-12,2.422629313849218573e-12
2.422629313849218573e-12,1.424170935759860504e-12
1.424170935759860504e-12,6.007505912643518238e-13
6.007505912643518238e-13,3.369724943760043227e-13
3.369724943760043227e-13,1.949507202889553460e-13
1.949507202889553460e-13,8.577263514466620598e-14
8.577263514466620598e-14,4.552306130464649089e-14
4.552306130464649089e-14,2.369170678326332504e-14
2.369170678326332504e-14,1.122029011397855048e-14
1.122029011397855048e-14,5.418489302054296688e-15
5.418489302054296688e-15,2.728451206773835562e-15
2.728451206773835562e-15,1.097852464336313799e-15
1.097852464336313799e-15,4.338841562897269395e-16
2.777777777777778567e+00,1.210416652851844521e-01
1.210416652851844521e-01,4.163878295721073347e-02
4.163878295721073347e-02,1.653650018866166527e-02
1.653650018866166527e-02,8.240017886762917090e-03
8.240017886762917090e-03,3.714707592237236934e-03
3.714707592237236934e-03,2.040876812551560820e-03
2.040876812551560820e-03,1.020156242940101340e-03
1.020156242940101340e-03,5.648222694462434008e-04
5.648222694462434008e-04,3.197967210537018936e-04
3.197967210537018936e-04,1.676466032048015112e-04
1.676466032048015112e-04,1.060834632965619562e-04
1.060834632965619562e-04,4.096897455924798328e-05
4.096897455924798328e-05,2.043613868463116408e-05
2.043613868463116408e-05,7.772444935786971068e-06
7.772444935786971068e-06,3.696175516742236748e-06
3.696175516742236748e-06,2.003577942590143946e-06
2.003577942590143946e-06,9.608797156265733368e-07
9.608797156265733368e-07,3.671055370381937411e-07
3.671055370381937411e-07,1.942459320119371254e-07
1.942459320119371254e-07,8.572455060430329862e-08
8.572455060430329862e-08,5.244313660502721568e-08
5.244313660502721568e-08,2.852409618910904764e-08
2.852409618910904764e-08,1.377692263783942016e-08
1.377692263783942016e-08,7.628263208469588389e-09
7.628263208469588389e-09,2.818982998333428187e-09
2.818982998333428187e-09,1.473226111222667378e-09
1.473226111222667378e-09,9.134584678012510260e-10
9.134584678012510260e-10,3.923677850913618585e-10
3.923677850913618585e-10,1.905990138403665810e-10
1.905990138403665810e-10,6.482734219438364515e-11
6.482734219438364515e-11,3.449933336068289715e-11
3.449933336068289715e-11,1.682427737171629772e-11
1.682427737171629772e-11,8.134822184094242879e-12
8.134822184094242879e-12,4.216895745230108946e-12
4.216895745230108946e-12,2.057383345286289246e-12
2.057383345286289246e-12,5.797784965656288166e-13
5.797784965656288166e-13,3.069804574614730352e-13
3.069804574614730352e-13,1.204677504323060293e-13
1.204677504323060293e-13,5.911355403077863012e-14
5.911355403077863012e-14,2.268289459473105960e-14
2.268289459473105960e-14,1.537165853264390012e-14
1.537165853264390012e-14,5.818662310261246422e-15
5.818662310261246422e-15,3.273582343875498707e-15
3.273582343875498707e-15,8.670887549217059318e-16
8.670887549217059318e-16,3.395972211787643748e-16
3.395972211787643748e-16,2.073584154447612283e-16
2.073584154447612283e-16,6.819680293319992175e-17
6.819680293319992175e-17,2.940032412891424675e-17
2.940032412891424675e-17,1.370912349447325186e-17
1.370912349447325186e-17,8.398786850196055710e-18
3.888888888888889284e+00,1.231257712239269275e-01
1.231257712239269275e-01,5.497438052673600528e-02
5.497438052673600528e-02,3.087885227681522876e-02
3.087885227681522876e-02,1.681050603632038010e-02
1.681050603632038010e-02,7.905886129740594126e-03
7.905886129740594126e-03,5.066166486331846741e-03
5.066166486331846741e-03,2.842935723861023632e-03
2.842935723861023632e-03,1.307011080574356065e-03
1.307011080574356065e-03,6.707794922420288585e-04
6.707794922420288585e-04,3.760531268602471870e-04
3.760531268602471870e-04,1.832855958433301244e-04
1.832855958433301244e-04,6.766294187831345158e-05
6.766294187831345158e-05,3.324879304176820436e-05
3.324879304176820436e-05,1.641615089590675545e-05
1.641615089590675545e-05,8.724566949426148775e-06
8.724566949426148775e-06,4.135584298314765336e-06
4.135584298314765336e-06,2.100781423091560366e-06
2.100781423091560366e-06,9.292367803012389502e-07
9.292367803012389502e-07,4.761827926697362290e-07
4.761827926697362290e-07,2.588407812699396937e-07
2.588407812699396937e-07,1.271807150134337879e-07
1.271807150134337879e-07,3.880128781562393986e-08
3.880128781562393986e-08,1.559412245033871792e-08
1.559412245033871792e-08,6.557983432068828249e-09
6.557983432068828249e-09,3.538034135260068012e-09
3.538034135260068012e-09,2.250887315340290112e-09
2.250887315340290112e-09,1.036377876326447637e-09
1.036377876326447637e-09,5.542625427252352948e-10
5.542625427252352948e-10,3.192156782224294968e-10
3.192156782224294968e-10,1.554948536093620637e-10
1.554948536093620637e-10,6.220864712778592274e-11
6.220864712778592274e-11,3.334645718718689159e-11
3.334645718718689159e-11,1.331904895510848741e-11
1.331904895510848741e-11,6.140159316080447614e-12
6.140159316080447614e-12,3.399413907984243108e-12
3.399413907984243108e-12,1.312819230871863364e-12
1.312819230871863364e-12,8.567284239177748510e-13
8.567284239177748510e-13,3.315316764051321807e-13
3.315316764051321807e-13,1.653696046332882216e-13
1.653696046332882216e-13,5.563607274499022713e-14
5.563607274499022713e-14,2.625346984255886148e-14
2.625346984255886148e-14,1.394449201595014031e-14
1.394449201595014031e-14,5.429671248871495332e-15
5.429671248871495332e-15,2.598516949969704216e-15
2.598516949969704216e-15,1.426147446461216302e-15
1.426147446461216302e-15,5.455572044311661516e-16
5.455572044311661516e-16,3.333898162566637678e-16
3.333898162566637678e-16,1.559513474837834148e-16
1.559513474837834148e-16,8.489403627536802671e-17
8.489403627536802671e-17,4.545468736952282349e-17
5.000000000000000000e+00,1.112536929253600692e-307
1.112536929253600692e-307,4.503029079912246575e-308
4.503029079912246575e-308,2.450406668151204382e-308
2.450406668151204382e-308,1.320093032427981886e-308
1.320093032427981886e-308,5.744411975783590727e-309
5.744411975783590727e-309,2.221741937445039761e-309
2.221741937445039761e-309,1.120035343430269257e-309
1.120035343430269257e-309,6.184394722579100113e-310
6.184394722579100113e-310,3.609659705022173068e-310
3.609659705022173068e-310,2.159402558237198400e-310
2.159402558237198400e-310,9.390262743420017908e-311
9.390262743420017908e-311,4.870007533797536203e-311
4.870007533797536203e-311,1.846072322344071798e-311
1.846072322344071798e-311,8.972937012462609190e-312
8.972937012462609190e-312,5.471627624068545973e-312
5.471627624068545973e-312,2.591011890227104013e-312
2.591011890227104013e-312,1.485607698914581645e-312
1.485607698914581645e-312,8.315279600146675661e-313
8.315279600146675661e-313,4.667548281271418710e-313
4.667548281271418710e-313,2.310590985812449703e-313
2.310590985812449703e-313,1.094061231837095046e-313
1.094061231837095046e-313,5.917071707604070172e-314
5.917071707604070172e-314,3.421919045774692746e-314
3.421919045774692746e-314,1.569994836557100557e-314
1.569994836557100557e-314,8.643074286054965488e-315
8.643074286054965488e-315,5.061579998541432841e-315
5.061579998541432841e-315,2.612016834601636037e-315
2.612016834601636037e-315,1.401827911318770734e-315
1.401827911318770734e-315,6.635128256012815395e-316
6.635128256012815395e-316,3.790048220635557539e-316
3.790048220635557539e-316,1.254956680814904202e-316
1.254956680814904202e-316,7.017411006010269483e-317
7.017411006010269483e-317,3.588523290287725644e-317
3.588523290287725644e-317,1.822575559175732979e-317
1.822575559175732979e-317,8.862001142233396726e-318
8.862001142233396726e-318,3.978162233092674637e-318
3.978162233092674637e-318,2.376781839822651100e-318
2.376781839822651100e-318,1.210737509072725131e-318
1.210737509072725131e-318,5.703395002462181857e-319
5.703395002462181857e-319,2.457828368366449183e-319
2.457828368366449183e-319,1.196379961404578507e-319
1.196379961404578507e-319,5.903096336511213710e-320
5.903096336511213710e-320,2.774178601398599346e-320
2.774178601398599346e-320,1.403146434189140185e-320
1.403146434189140185e-320,5.360612257377525004e-321
5.360612257377525004e-321,2.247998688577671776e-321
2.247998688577671776e-321,1.324095930854540738e-321
1.324095930854540738e-321,5.681754927174335258e-322
5.681754927174335258e-322,2.470328229206232721e-322
2.470328229206232721e-322,1.729229760444362905e-322
